,home_team_bad_behaviour,home_team_ball_receipts,home_team_ball_recoveries,home_team_blocks,home_team_carries,home_team_clearances,home_team_dispossessions,home_team_dribbles,home_team_dribbles_past,home_team_duels,home_team_errors,home_team_fouls_commited,home_team_fouls_won,home_team_goal_keeper_events,home_team_interceptions,home_team_miscontrols,home_team_offsides,home_team_own_goals_against,home_team_own_goals_for,home_team_passes,home_team_pressures,home_team_shields,home_team_shots,home_team_substitutions,home_team_tactical_shifts,away_team_bad_behaviour,away_team_ball_receipts,away_team_ball_recoveries,away_team_blocks,away_team_carries,away_team_clearances,away_team_dispossessions,away_team_dribbles,away_team_dribbles_past,away_team_duels,away_team_errors,away_team_fouls_commited,away_team_fouls_won,away_team_goal_keeper_events,away_team_interceptions,away_team_miscontrols,away_team_offsides,away_team_own_goals_against,away_team_own_goals_for,away_team_passes,away_team_pressures,away_team_shields,away_team_shots,away_team_substitutions,away_team_tactical_shifts
0,-0.27110654280530966,-0.16484444360290237,-1.2302934862644475,-1.0901235634878574,-0.34094816612637624,-1.5200549878940528,-0.7207553192533894,-0.5307619675238595,-1.1261481696289561,0.06394221346458161,-0.3930590262224388,-0.19515756606764958,-0.40410050522501223,-0.4217711282914168,-0.44600401766473247,-0.5687887742993087,-0.29737323248747966,-0.1911435567035489,-0.1911435567035489,-0.2859345000615092,-0.8048549536142483,-0.5039245141146091,0.727209691217732,2.8314794094122773,-0.2968736329454363,-0.24740466448730425,0.9788005298907734,-0.34572946981434616,-0.900553197557623,1.0516404984517975,-1.1998556474755198,-0.3567406277420031,0.48314594053212073,0.4270308967761545,-0.4462148028150683,2.1945823513988474,-0.689422380312894,-0.6146358792501425,1.0400287983098397,-0.6239389585009009,-0.8542889630560766,-0.2856840263155056,-0.132598061218362,-0.132598061218362,0.8975624036728816,1.3959661747561163,-0.48735104780490807,0.5265020432664184,-0.28852062711406795,5.239556224433014
1,4.986301350583733,1.4153485141406734,0.32574700750839525,-0.5745109363611524,1.4800278374711577,1.2283699013528724,1.7127370203525447,1.1546700933280463,0.8964297856718183,2.2981055877814383,-0.3930590262224388,0.38426373473785264,0.48623790417774715,0.4017038528586901,0.49688212087579664,-0.8806657972866175,-0.29737323248747966,-0.1911435567035489,-0.1911435567035489,1.4758087383966556,-0.5645669698011276,-0.5039245141146091,0.16425605456004366,-0.325599524517569,-0.2968736329454363,-0.24740466448730425,-1.2171439154731523,-1.1026920737933266,-1.3939893558760343,-1.389045719373837,-1.1998556474755198,0.5324024986691934,-0.8453815123567155,-0.8301007978069909,-0.6317742702180772,-0.34093813302274706,-0.9716765456360777,-0.9057991961985712,-0.7231480209568604,0.00783532069498806,-0.8542889630560766,-0.2856840263155056,-0.132598061218362,-0.132598061218362,-1.3029527533267304,-1.4544415286110939,1.4369319553835433,-0.7163348292823534,-0.28852062711406795,-0.30778319217471056
2,-0.27110654280530966,-1.0427294201271111,-1.6748764844852597,-1.0901235634878574,-1.1183238869604113,-1.0350388309681249,-1.0249418617041313,0.21831894841032085,-0.11485919197856885,0.23580093456587828,-0.3930590262224388,-0.7745788668731518,-0.700879975025932,0.12721219247532115,-1.0745947766917519,0.3668422946626177,-0.29737323248747966,-0.1911435567035489,-0.1911435567035489,-1.1615314389359264,-0.5645669698011276,-0.5039245141146091,-0.3986975820976447,-0.325599524517569,-0.2968736329454363,6.771557298374734,1.7107820116787487,0.4112331341646343,0.08631911907919984,1.9519825254719205,1.3432805616175851,0.2360214565321279,0.862725212786074,-0.07582178105710363,0.48158253419997593,-0.34093813302274706,0.43959428097984105,0.5500173885435723,-0.7231480209568604,-0.9398260980988453,-0.2337243867630897,-0.2856840263155056,-0.132598061218362,-0.132598061218362,1.7841777339202982,0.2683323580394177,-0.48735104780490807,-1.0270440474195464,-0.28852062711406795,-0.30778319217471056
3,-0.27110654280530966,-0.02025162394009152,0.8814757552844105,-0.3167046227977998,-0.06407462171973365,-0.06500651711626892,0.49599085054957764,-0.5307619675238595,0.13796305243402796,1.438811982274955,-0.3930590262224388,0.38426373473785264,0.48623790417774715,-0.4217711282914168,0.49688212087579664,-0.2569117513119999,-0.29737323248747966,-0.1911435567035489,-0.1911435567035489,-0.14879281084021495,-0.324278985988007,1.3254886508701806,-0.6801744004264889,-0.325599524517569,-0.2968736329454363,-0.24740466448730425,-1.1747102063839943,-0.34572946981434616,-0.40711703923921155,-1.345655742168048,1.3432805616175851,-0.949502712016134,-0.4658022401027623,-0.8301007978069909,-0.4462148028150683,2.1945823513988474,-0.689422380312894,-0.6146358792501425,1.9216172079431897,-0.6239389585009009,0.3868401895298972,-0.2856840263155056,-0.132598061218362,-0.132598061218362,-1.3243169781519695,-1.2351793975828471,-0.48735104780490807,1.1479204795408042,-0.28852062711406795,-0.30778319217471056
4,-0.27110654280530966,-0.40238979019180593,-0.8968562375988384,-1.8635425041779152,-0.6497686579645545,-1.1967108832767674,-1.0249418617041313,-0.1562215095567693,-0.8733259252163592,0.06394221346458161,-0.3930590262224388,0.09455308433510153,-0.10732103542409242,-1.2452461094415237,0.18258674136228692,-0.2569117513119999,-0.29737323248747966,-0.1911435567035489,-0.1911435567035489,-0.48637235353878544,-0.4744589758712074,-0.5039245141146091,-1.2431280370841773,-0.325599524517569,-0.2968736329454363,-0.24740466448730425,1.8380831389462227,-0.7782795292309064,0.826473356556817,1.311980361686532,-1.1998556474755198,0.5324024986691934,-0.6555918762297389,-0.5786744588903617,-0.6317742702180772,-0.34093813302274706,-0.689422380312894,-0.6146358792501425,1.0400287983098397,0.32372246029293256,1.007404765822884,-0.2856840263155056,-0.132598061218362,-0.132598061218362,1.7200850594445813,0.61288713536952,-0.48735104780490807,1.458629697677997,-0.28852062711406795,-0.30778319217471056
5,-0.27110654280530966,2.0970003782653532,0.9926215048396135,0.972326945018963,2.12961576857905,1.0666978490442296,-0.4165687768026477,0.21831894841032085,0.13796305243402796,0.06394221346458161,2.0350314099581106,-1.064289517275903,-0.9976594448268518,0.4017038528586901,0.18258674136228692,0.6787193176499265,-0.29737323248747966,-0.1911435567035489,-0.1911435567035489,2.1509678237937964,1.2976649047505575,-0.5039245141146091,0.727209691217732,-0.325599524517569,-0.2968736329454363,-0.24740466448730425,-1.0261922245719413,-1.1026920737933266,-1.1472712767168287,-0.9985359245217356,-1.0303132335359795,0.5324024986691934,-0.6555918762297389,-0.8301007978069909,-0.0750958680090506,-0.34093813302274706,-0.689422380312894,-0.6146358792501425,-0.13542241453462697,-0.9398260980988453,-0.5440066749095831,-0.2856840263155056,-0.132598061218362,-0.132598061218362,-1.089310505074341,-0.9845941049791362,1.4369319553835433,-0.09491639300796752,-0.28852062711406795,-0.30778319217471056
6,-0.27110654280530966,-0.3920617316444623,-0.45227323937802616,-0.3167046227977998,-0.6284706930101974,-1.8433990925113382,-1.329128404154873,0.031048719426775773,0.13796305243402796,-1.3109275553457918,-0.3930590262224388,-1.064289517275903,-0.9976594448268518,-0.9707544490581547,0.49688212087579664,0.0549652716753089,-0.29737323248747966,-0.1911435567035489,-0.1911435567035489,-0.49692171424811576,-0.38435098194128714,-0.5039245141146091,-0.9616512187553331,-0.325599524517569,-0.2968736329454363,-0.24740466448730425,-0.007783206432149741,2.5739834312474357,0.5797552773976112,0.0970609999244382,0.8346533197989642,0.5324024986691934,0.48314594053212073,1.1813099135260416,-0.4462148028150683,-0.34093813302274706,-0.9716765456360777,-0.9057991961985712,3.68479402720989,1.9031581582826549,-0.5440066749095831,-0.2856840263155056,-0.132598061218362,-0.132598061218362,-0.021099263812393323,0.23700919646395383,-0.48735104780490807,3.944303442775541,-0.28852062711406795,-0.30778319217471056
7,-0.27110654280530966,0.8782894696788045,-0.5634189889332292,0.1989080043289053,0.8517378713176227,-0.3883506217335542,1.1043639354510613,1.9037510092622267,0.6436075412592216,0.5795183767684716,-0.3930590262224388,0.6739743851406038,0.7830173739786669,-0.14727946790804783,0.18258674136228692,0.0549652716753089,-0.29737323248747966,-0.1911435567035489,-0.1911435567035489,0.8428470958368359,0.4866929593812753,1.3254886508701806,-0.3986975820976447,-0.325599524517569,-0.2968736329454363,-0.24740466448730425,-0.824632106398441,-0.34572946981434616,-1.1472712767168287,-0.608026129669634,-0.8607708195964391,-0.3567406277420031,-0.2760126039757857,-0.07582178105710363,1.0382609364090025,-0.34093813302274706,-0.40716821498971023,-0.3234725623017138,-1.3108736273790937,0.00783532069498806,0.3868401895298972,-0.2856840263155056,-0.132598061218362,-0.132598061218362,-0.8008934699336151,0.08039338858663458,-0.48735104780490807,-1.0270440474195464,-0.28852062711406795,-0.30778319217471056
8,-0.27110654280530966,0.640744123089901,-0.22998174026762006,-0.832317249924505,0.5748643269109801,0.09666553519237374,-1.0249418617041313,0.9673998643445012,0.8964297856718183,-0.4516339498393084,-0.3930590262224388,-0.7745788668731518,-0.700879975025932,-0.9707544490581547,0.49688212087579664,2.5499814555737794,-0.29737323248747966,-0.1911435567035489,-0.1911435567035489,0.589662438812908,0.45665696140463524,-0.5039245141146091,-0.3986975820976447,-0.325599524517569,-0.2968736329454363,-0.24740466448730425,-0.18812647006107117,-0.021316925251925956,0.08631911907919984,-0.06565141459727077,0.15648366404080283,0.5324024986691934,-0.4658022401027623,-0.07582178105710363,0.2960230667969671,-0.34093813302274706,-0.689422380312894,-0.6146358792501425,-0.42928521774574363,0.639609599890877,3.489663070994832,-0.2856840263155056,-0.132598061218362,-0.132598061218362,-0.22405939965216337,0.5815639737940561,1.4369319553835433,-1.0270440474195464,-0.28852062711406795,-0.30778319217471056
9,-0.27110654280530966,-0.20615667779227692,-0.45227323937802616,2.0035521992723733,-0.07472360419691221,-0.550022674042197,-0.7207553192533894,0.40558917739386596,-0.11485919197856885,-0.27977522873801175,-0.3930590262224388,1.253395685946106,1.3765763135805065,0.6761955132420591,-0.7602993971782422,0.0549652716753089,-0.29737323248747966,-0.1911435567035489,-0.1911435567035489,-0.3175825821895002,0.18633297961487447,1.3254886508701806,0.727209691217732,-0.325599524517569,-0.2968736329454363,-0.24740466448730425,-0.4533371518683086,0.19495810445635417,0.5797552773976112,-0.2175163348175325,-0.8607708195964391,1.1251645829433243,1.6218837572939804,2.4384416081091875,-0.0750958680090506,2.1945823513988474,-0.12491404966652649,-0.03230924535328509,0.15844038867648969,0.00783532069498806,-1.16457125120257,2.932462505415043,-0.132598061218362,-0.132598061218362,-0.5231585472055087,0.6442102969449839,-0.48735104780490807,-0.09491639300796752,-0.28852062711406795,-0.30778319217471056
